Line 5 x;Line 5 y
6,894021722307E0;8,460595813129E-1
6,865128389350E0;8,493473160963E-1
6,858455844370E0;8,514830493217E-1
6,857655138972E0;8,528331378249E-1
6,857655138972E0;8,542633163241E-1
6,856943400841E0;8,558581242594E-1
6,838602456689E0;8,575103349146E-1
6,795162408122E0;8,591296113006E-1
6,764831972576E0;8,598372475565E-1
6,731243839011E0;8,603695615758E-1
6,695573224075E0;8,609777977799E-1
6,667086155169E0;8,616735892714E-1
6,638408292346E0;8,625667323392E-1
6,606424374093E0;8,638404094782E-1
6,588315313126E0;8,648591465126E-1
6,569593365101E0;8,659141987259E-1
6,546045555244E0;8,667906167330E-1
6,519736663606E0;8,675371063461E-1
6,480122543963E0;8,681061729263E-1
6,427195917176E0;8,681417684800E-1
6,377231900361E0;8,681417684800E-1
6,338798041272E0;8,681417684800E-1
6,288834024456E0;8,681417684800E-1
6,242179589951E0;8,681417684800E-1
6,208189472506E0;8,684568584728E-1
6,178275033526E0;8,692921390196E-1
6,132536330828E0;8,724381518185E-1
6,102843107616E0;8,746080444820E-1
6,076216264971E0;8,754172957907E-1
6,018093852060E0;8,763723835445E-1
5,984503580707E0;8,765752797249E-1
5,951470363539E0;8,767888637155E-1
5,889572983302E0;8,781464660454E-1
5,864073329387E0;8,791449551103E-1
5,846634589751E0;8,802511909562E-1
5,821352651066E0;8,816273190269E-1
5,798483309874E0;8,825091509922E-1
5,760385446644E0;8,834573487433E-1
5,714742812596E0;8,841500597925E-1
5,667406076481E0;8,847457951826E-1
5,629342946924E0;8,857200524824E-1
5,597648487140E0;8,872301120203E-1
5,578889103537E0;8,886242822158E-1
5,560040221937E0;8,900066993253E-1
5,533226818477E0;8,912748690329E-1
5,504011102277E0;8,920968094851E-1
5,469192258364E0;8,928639031682E-1
5,429306520527E0;8,931298472176E-1
5,384471593716E0;8,931298472176E-1
5,341576661697E0;8,931298472176E-1
5,301083845871E0;8,931298472176E-1
5,262649986782E0;8,931298472176E-1
5,224216127693E0;8,931298472176E-1
5,185782268605E0;8,931298472176E-1
5,147348409516E0;8,931298472176E-1
5,108914550427E0;8,931298472176E-1
5,007911283833E0;8,932175648322E-1
4,966462705374E0;8,932916374845E-1
4,909602324096E0;8,940675792673E-1
4,881257207849E0;8,949193398957E-1
4,857641251378E0;8,959739568547E-1
4,830943735179E0;8,975068201699E-1
4,810480210061E0;8,985785094820E-1
4,773921596081E0;8,997020808249E-1
4,734948734008E0;9,005090482084E-1
4,686409002248E0;9,008815880380E-1
4,647565858182E0;9,012621688713E-1
4,612661982030E0;9,020834980472E-1
4,588866660084E0;9,029665415924E-1
4,556748108183E0;9,057555901352E-1
4,527054884970E0;9,079254827987E-1
4,498497582408E0;9,088161623444E-1
4,467857993293E0;9,094905863282E-1
4,430026184215E0;9,097885663759E-1
4,385191257404E0;9,097885663759E-1
4,340237368649E0;9,097885663759E-1
4,295283479893E0;9,097885663759E-1
4,258428154302E0;9,098045843751E-1
4,215763755046E0;9,101443014415E-1
4,178565270000E0;9,111558836961E-1
4,133655376046E0;9,145761683562E-1
4,115486642658E0;9,160660040789E-1
4,064801910994E0;9,180803390417E-1
4,028068906952E0;9,196390374035E-1
4,002191731164E0;9,209038492825E-1
3,979173010796E0;9,225612416638E-1
3,964732294091E0;9,237259218835E-1
3,942998109486E0;9,249137908619E-1
3,925043042737E0;9,258600208069E-1
3,964091729773E0;9,236618498868E-1
3,913899288769E0;9,263962859730E-1
3,885446071068E0;9,278769025320E-1
3,858513140890E0;9,295079052415E-1
3,839361826451E0;9,308801523960E-1
3,822261046886E0;9,321064931877E-1
3,798859507748E0;9,332042376628E-1
3,742872746512E0;9,346957283476E-1
3,705506161326E0;9,353475430333E-1
3,653569019985E0;9,361248931516E-1
3,616825481187E0;9,369299883014E-1
3,591316835589E0;9,377794759330E-1
3,552104501535E0;9,398222177797E-1
3,530685389509E0;9,409372646809E-1
3,491676185063E0;9,421064346039E-1
3,439088158271E0;9,429045288799E-1
3,388277521482E0;9,433271096218E-1
3,349881289948E0;9,438157252721E-1
3,289864402199E0;9,478351282632E-1
3,284106949102E0;9,501539243365E-1
3,278679945851E0;9,536600863816E-1
3,274712592366E0;9,548909688957E-1
3,259031307312E0;9,567008682689E-1
3,232797747218E0;9,584915217438E-1
3,269938341623E0;9,556572837980E-1
3,193652022902E0;9,610480706909E-1
3,169505324692E0;9,624902954342E-1
3,149223525405E0;9,636724329016E-1
3,129172134451E0;9,646809712207E-1
3,101286309125E0;9,656350085154E-1
3,074884142582E0;9,663499368560E-1
3,040491198656E0;9,671308698790E-1
3,004332857385E0;9,674533634625E-1
2,963138471115E0;9,674533634625E-1
2,920243539096E0;9,674533634625E-1
2,879750723270E0;9,674533634625E-1
2,841316864181E0;9,674533634625E-1
2,802883005093E0;9,674533634625E-1
2,764449146004E0;9,674533634625E-1
2,726015286915E0;9,674533634625E-1
2,687581427826E0;9,674533634625E-1
2,647088612000E0;9,674533634625E-1
2,604193679981E0;9,674533634625E-1
2,565416661436E0;9,674679252799E-1
2,520579673154E0;9,677611961685E-1
2,492136039448E0;9,683842568585E-1
2,442260545506E0;9,706954192114E-1
2,426284566381E0;9,720362910087E-1
2,387441955586E0;9,741195643533E-1
2,358103811183E0;9,751415550181E-1
2,330368272101E0;9,761611702753E-1
2,307716228411E0;9,771179474675E-1
2,285292957692E0;9,784019299423E-1
2,263992544308E0;9,801783766589E-1
2,243487336972E0;9,816259696845E-1
2,211824048616E0;9,828064142551E-1
2,175400803531E0;9,837438920747E-1
2,122542693093E0;9,840978443993E-1
2,079159712070E0;9,841120826208E-1
2,036264780051E0;9,841120826208E-1
1,995771964226E0;9,841120826208E-1
1,957338105137E0;9,841120826208E-1
1,918904246048E0;9,841120826208E-1
1,880470386959E0;9,841120826208E-1
1,842036527870E0;9,841120826208E-1
1,803602668781E0;9,841120826208E-1
1,765168809692E0;9,841120826208E-1
1,726734950603E0;9,841120826208E-1
1,688301091514E0;9,841120826208E-1
1,653710618334E0;9,841120826208E-1
1,610152244700E0;9,841120826208E-1
1,133358870558E0;9,847853725201E-1
5,998622091706E-1;9,841120826208E-1
5,636302899253E-1;9,841263208423E-1
5,298915561134E-1;9,843976293707E-1
4,858423308432E-1;9,854101946616E-1
4,497171886120E-1;9,868607243428E-1
4,256625906318E-1;9,882174136698E-1
4,069630399597E-1;9,892262395804E-1
3,788821087968E-1;9,903062731931E-1
3,448368867516E-1;9,912108815038E-1
3,122188738613E-1;9,918089158476E-1
2,777174568261E-1;9,919359853366E-1
2,343344758029E-1;9,918407672303E-1
1,914395437840E-1;9,918007222324E-1
1,547901138671E-1;9,918007222324E-1
1,112317402330E-1;9,918007222324E-1
5,003553356808E1;3,805701441875E-2
5,002597085790E1;4,040021887179E-2
5,002125813471E1;4,212329792759E-2
5,001729273655E1;4,321455590420E-2
5,000214796588E1;4,442734727150E-2
4,998022388952E1;4,541410687244E-2
4,995207718835E1;4,616974962791E-2
4,992007184974E1;4,670673398173E-2
4,985745668764E1;4,673876998011E-2
4,980749267082E1;4,673876998011E-2
4,976905881173E1;4,673876998011E-2
4,973062495264E1;4,673876998011E-2
4,969219109356E1;4,673876998011E-2
4,965375723447E1;4,673876998011E-2
4,961532337538E1;4,673876998011E-2
4,957688951629E1;4,673876998011E-2
4,953845565720E1;4,673876998011E-2
4,950002179811E1;4,673876998011E-2
4,946158793902E1;4,673876998011E-2
4,942315407993E1;4,673876998011E-2
4,938472022084E1;4,673876998011E-2
4,934628636175E1;4,673876998011E-2
4,930785250267E1;4,673876998011E-2
4,926941864358E1;4,673876998011E-2
4,923098478449E1;4,673876998011E-2
4,919255092540E1;4,673876998011E-2
4,915411706631E1;4,673876998011E-2
4,911568320722E1;4,673876998011E-2
4,907724934813E1;4,673876998011E-2
4,903881548904E1;4,673876998011E-2
4,900038162995E1;4,673876998011E-2
4,896194777087E1;4,673876998011E-2
4,892351391178E1;4,673876998011E-2
4,888508005269E1;4,673876998011E-2
4,884664619360E1;4,673876998011E-2
4,880821233451E1;4,673876998011E-2
4,876977847542E1;4,673876998011E-2
4,873134461633E1;4,673876998011E-2
4,869291075724E1;4,673876998011E-2
4,865447689815E1;4,673876998011E-2
4,861604303907E1;4,673876998011E-2
4,857760917998E1;4,673876998011E-2
4,853917532089E1;4,673876998011E-2
4,850074146180E1;4,673876998011E-2
4,846230760271E1;4,673876998011E-2
4,842387374362E1;4,673876998011E-2
4,838543988453E1;4,673876998011E-2
4,834700602544E1;4,673876998011E-2
4,830857216635E1;4,673876998011E-2
4,827013830727E1;4,673876998011E-2
4,823170444818E1;4,673876998011E-2
4,819327058909E1;4,673876998011E-2
4,815483673000E1;4,673876998011E-2
4,811640287091E1;4,673876998011E-2
4,807796901182E1;4,673876998011E-2
4,803953515273E1;4,673876998011E-2
4,800110129364E1;4,673876998011E-2
4,796266743455E1;4,673876998011E-2
4,792423357547E1;4,673876998011E-2
4,788579971638E1;4,673876998011E-2
4,784736585729E1;4,673876998011E-2
4,780893199820E1;4,673876998011E-2
4,777049813911E1;4,673876998011E-2
4,773206428002E1;4,673876998011E-2
4,769363042093E1;4,673876998011E-2
4,765519656184E1;4,673876998011E-2
4,761676270275E1;4,673876998011E-2
4,757832884367E1;4,673876998011E-2
4,753989498458E1;4,673876998011E-2
4,750146112549E1;4,673876998011E-2
4,746302726640E1;4,673876998011E-2
4,742459340731E1;4,673876998011E-2
4,738615954822E1;4,673876998011E-2
4,733619553141E1;4,673876998011E-2
4,728954109690E1;4,673876998011E-2
4,723972844887E1;4,719476022514E-2
4,717477332323E1;5,058308978589E-2
4,715784412340E1;5,260440873138E-2
4,714429763501E1;5,399019946834E-2
4,711657230627E1;5,521438247964E-2
4,708487610447E1;5,596052893877E-2
4,700834098700E1;5,634956949454E-2
4,696544605498E1;5,634956949454E-2
4,692495323915E1;5,634956949454E-2
4,688651938007E1;5,634956949454E-2
4,684808552098E1;5,634956949454E-2
4,680965166189E1;5,634956949454E-2
4,677121780280E1;5,634956949454E-2
4,673278394371E1;5,634956949454E-2
4,669435008462E1;5,634956949454E-2
4,665591622553E1;5,634956949454E-2
4,661748236644E1;5,634956949454E-2
4,657904850735E1;5,634956949454E-2
4,654061464826E1;5,634956949454E-2
4,650218078918E1;5,634956949454E-2
4,646374693009E1;5,634956949454E-2
4,642531307100E1;5,634956949454E-2
4,638687921191E1;5,634956949454E-2
4,634844535282E1;5,634956949454E-2
4,631001149373E1;5,634956949454E-2
4,627157763464E1;5,634956949454E-2
4,623314377555E1;5,634956949454E-2
4,619470991646E1;5,634956949454E-2
4,615627605738E1;5,634956949454E-2
4,611784219829E1;5,634956949454E-2
4,607940833920E1;5,634956949454E-2
4,604097448011E1;5,634956949454E-2
4,600254062102E1;5,634956949454E-2
4,596410676193E1;5,634956949454E-2
4,592567290284E1;5,634956949454E-2
4,588723904375E1;5,634956949454E-2
4,584880518466E1;5,634956949454E-2
4,581037132558E1;5,634956949454E-2
4,577193746649E1;5,634956949454E-2
4,573350360740E1;5,634956949454E-2
4,569506974831E1;5,634956949454E-2
4,565663588922E1;5,634956949454E-2
4,561820203013E1;5,634956949454E-2
4,557976817104E1;5,634956949454E-2
4,554133431195E1;5,634956949454E-2
4,550290045286E1;5,634956949454E-2
4,546446659378E1;5,634956949454E-2
4,542603273469E1;5,634956949454E-2
4,538759887560E1;5,634956949454E-2
4,534916501651E1;5,634956949454E-2
4,531073115742E1;5,634956949454E-2
4,527229729833E1;5,634956949454E-2
4,523386343924E1;5,634956949454E-2
4,519542958015E1;5,634956949454E-2
4,515699572106E1;5,634956949454E-2
4,511856186198E1;5,634956949454E-2
4,508012800289E1;5,634956949454E-2
4,497832403090E1;5,634956949454E-2
4,494490792563E1;5,634956949454E-2
4,491096564254E1;5,634956949454E-2
4,485637707877E1;5,656822345120E-2
4,482003428818E1;5,725310152275E-2
4,479431765673E1;5,800635532397E-2
4,476388632643E1;5,936560814558E-2
4,473703301912E1;6,187755899303E-2
4,472507651176E1;6,299054412583E-2
4,470390322669E1;6,409030805295E-2
4,467971083166E1;6,499464314435E-2
4,465136170107E1;6,555686798174E-2
4,461619929547E1;6,594435100978E-2
4,455358413337E1;6,596036900897E-2
4,450362011655E1;6,596036900897E-2
4,446518625746E1;6,596036900897E-2
4,442675239838E1;6,596036900897E-2
4,438831853929E1;6,596036900897E-2
4,434988468020E1;6,596036900897E-2
4,431145082111E1;6,596036900897E-2
4,427301696202E1;6,596036900897E-2
4,423458310293E1;6,596036900897E-2
4,419614924384E1;6,596036900897E-2
4,415771538475E1;6,596036900897E-2
4,411928152566E1;6,596036900897E-2
4,408084766658E1;6,596036900897E-2
4,404241380749E1;6,596036900897E-2
4,400397994840E1;6,596036900897E-2
4,396554608931E1;6,596036900897E-2
4,392711223022E1;6,596036900897E-2
4,388867837113E1;6,596036900897E-2
4,385024451204E1;6,596036900897E-2
4,381181065295E1;6,596036900897E-2
4,377337679386E1;6,596036900897E-2
4,373494293477E1;6,596036900897E-2
4,369650907569E1;6,596036900897E-2
4,365807521660E1;6,596036900897E-2
4,361964135751E1;6,596036900897E-2
4,358120749842E1;6,596036900897E-2
4,354277363933E1;6,596036900897E-2
4,350433978024E1;6,596036900897E-2
4,346590592115E1;6,596036900897E-2
4,342747206206E1;6,596036900897E-2
4,338903820297E1;6,596036900897E-2
4,335060434389E1;6,596036900897E-2
4,331217048480E1;6,596036900897E-2
4,327373662571E1;6,596036900897E-2
4,323530276662E1;6,596036900897E-2
4,319686890753E1;6,596036900897E-2
4,315843504844E1;6,596036900897E-2
4,312000118935E1;6,596036900897E-2
4,308156733026E1;6,596036900897E-2
4,304313347117E1;6,596036900897E-2
4,300469961209E1;6,596036900897E-2
4,296626575300E1;6,596036900897E-2
4,292783189391E1;6,596036900897E-2
4,288939803482E1;6,596036900897E-2
4,285096417573E1;6,596036900897E-2
4,281253031664E1;6,596036900897E-2
4,277409645755E1;6,596036900897E-2
4,273566259846E1;6,596036900897E-2
4,269722873937E1;6,596036900897E-2
4,265879488029E1;6,596036900897E-2
4,262036102120E1;6,596036900897E-2
4,258192716211E1;6,596036900897E-2
4,254349330302E1;6,596036900897E-2
4,250505944393E1;6,596036900897E-2
4,246662558484E1;6,596036900897E-2
4,242819172575E1;6,596036900897E-2
4,238975786666E1;6,596036900897E-2
4,235132400757E1;6,596036900897E-2
4,231289014849E1;6,596036900897E-2
4,227445628940E1;6,596036900897E-2
4,223602243031E1;6,596036900897E-2
4,219758857122E1;6,596036900897E-2
4,215915471213E1;6,596036900897E-2
4,212072085304E1;6,596036900897E-2
4,208228699395E1;6,596036900897E-2
4,204385313486E1;6,596036900897E-2
4,200541927577E1;6,596036900897E-2
4,196698541669E1;6,596036900897E-2
4,192855155760E1;6,596036900897E-2
4,189011769851E1;6,596036900897E-2
4,185168383942E1;6,596036900897E-2
4,181324998033E1;6,596036900897E-2
4,177481612124E1;6,596036900897E-2
4,173638226215E1;6,596036900897E-2
4,169794840306E1;6,596036900897E-2
4,165951454397E1;6,596036900897E-2
4,160955052716E1;6,596036900897E-2
4,156289609265E1;6,596036900897E-2
4,152521441136E1;6,634953358022E-2
4,149568686000E1;6,715217909095E-2
4,145533466756E1;6,980468881475E-2
4,144986318068E1;7,172462399552E-2
4,143457916424E1;7,295919956316E-2
4,138990162802E1;7,451247046241E-2
4,135904871029E1;7,524867493996E-2
4,132289036902E1;7,557116852340E-2
4,121260654558E1;7,557116852340E-2
4,117361346367E1;7,558184718953E-2
4,112050328080E1;7,589317137893E-2
4,108971018563E1;7,649061246348E-2
4,105802310941E1;7,747755312406E-2
4,102137833895E1;7,950493949349E-2
4,101188686035E1;8,094863968029E-2
4,100751157729E1;8,250467388738E-2
4,100613893946E1;8,390052810258E-2
4,100613893946E1;8,518196803783E-2
4,100613893946E1;8,657782225302E-2
4,100613893946E1;8,813385646012E-2
4,100507133227E1;9,001766639140E-2
4,099652215567E1;9,120933541874E-2
4,097512252401E1;9,226602930366E-2
4,092497228253E1;9,389139105235E-2
4,089462598124E1;9,455561795385E-2
4,082048967369E1;9,479276755226E-2
4,077759474167E1;9,479276755226E-2
4,073710192584E1;9,479276755226E-2
4,069866806675E1;9,479276755226E-2
4,066023420766E1;9,479276755226E-2
4,062180034857E1;9,479276755226E-2
4,058336648948E1;9,479276755226E-2
4,054493263040E1;9,479276755226E-2
4,050649877131E1;9,479276755226E-2
4,046806491222E1;9,479276755226E-2
4,042963105313E1;9,479276755226E-2
4,039119719404E1;9,479276755226E-2
4,035276333495E1;9,479276755226E-2
4,031432947586E1;9,479276755226E-2
4,027589561677E1;9,479276755226E-2
4,023746175768E1;9,479276755226E-2
4,019902789860E1;9,479276755226E-2
4,016059403951E1;9,479276755226E-2
4,012216018042E1;9,479276755226E-2
4,008372632133E1;9,479276755226E-2
4,004529246224E1;9,479276755226E-2
4,000685860315E1;9,479276755226E-2
3,996842474406E1;9,479276755226E-2
3,992999088497E1;9,479276755226E-2
3,989155702588E1;9,479276755226E-2
3,985312316680E1;9,479276755226E-2
3,981468930771E1;9,479276755226E-2
3,977625544862E1;9,479276755226E-2
3,973782158953E1;9,479276755226E-2
3,969938773044E1;9,479276755226E-2
3,966095387135E1;9,479276755226E-2
3,962252001226E1;9,479276755226E-2
3,958408615317E1;9,479276755226E-2
3,954565229408E1;9,479276755226E-2
3,950721843500E1;9,479276755226E-2
3,946878457591E1;9,479276755226E-2
3,943035071682E1;9,479276755226E-2
3,939191685773E1;9,479276755226E-2
3,935348299864E1;9,479276755226E-2
3,931504913955E1;9,479276755226E-2
3,921404587296E1;9,479276755226E-2
3,914798074513E1;9,485586876120E-2
3,911136547118E1;9,526434640956E-2
3,908085616915E1;9,595819834187E-2
3,903335335488E1;9,952189112285E-2
3,902759590178E1;1,018406871962E-1
3,902679519638E1;1,031221271314E-1
3,902679519638E1;1,064897207708E-1
3,902679519638E1;1,077898059961E-1
3,902419411703E1;1,090189620726E-1
3,888268390295E1;1,138808085785E-1
3,902583434991E1;1,088087393163E-1
3,887266220700E1;1,140191449553E-1
3,879719805632E1;1,158195696645E-1
3,877112380363E1;1,166573364476E-1
3,873503594292E1;1,189760901453E-1
3,871331498922E1;1,203445773892E-1
3,869098559186E1;1,212655275914E-1
3,863558440410E1;1,228857031372E-1
3,860208326000E1;1,234614265483E-1
3,851960552019E1;1,236251660956E-1
3,847293583416E1;1,236251660956E-1
3,843107038051E1;1,236251660956E-1
3,839263652142E1;1,236251660956E-1
3,835420266233E1;1,236251660956E-1
3,831576880324E1;1,236251660956E-1
3,827733494415E1;1,236251660956E-1
3,823890108506E1;1,236251660956E-1
3,820046722597E1;1,236251660956E-1
3,816203336688E1;1,236251660956E-1
3,812359950780E1;1,236251660956E-1
3,808516564871E1;1,236251660956E-1
3,804673178962E1;1,236251660956E-1
3,800829793053E1;1,236251660956E-1
3,796986407144E1;1,236251660956E-1
3,793143021235E1;1,236251660956E-1
3,789299635326E1;1,236251660956E-1
3,785456249417E1;1,236251660956E-1
3,781612863508E1;1,236251660956E-1
3,777769477599E1;1,236251660956E-1
3,773926091691E1;1,236251660956E-1
3,770082705782E1;1,236251660956E-1
3,766239319873E1;1,236251660956E-1
3,762395933964E1;1,236251660956E-1
3,758552548055E1;1,236251660956E-1
3,754709162146E1;1,236251660956E-1
3,750865776237E1;1,236251660956E-1
3,747022390328E1;1,236251660956E-1
3,743179004419E1;1,236251660956E-1
3,739335618511E1;1,236251660956E-1
3,735492232602E1;1,236251660956E-1
3,731648846693E1;1,236251660956E-1
3,727805460784E1;1,236251660956E-1
3,723962074875E1;1,236251660956E-1
3,720118688966E1;1,236251660956E-1
3,716275303057E1;1,236251660956E-1
3,712431917148E1;1,236251660956E-1
3,708588531239E1;1,236251660956E-1
3,704745145331E1;1,236251660956E-1
3,700901759422E1;1,236251660956E-1
3,697058373513E1;1,236251660956E-1
3,693214987604E1;1,236251660956E-1
3,689371601695E1;1,236251660956E-1
3,685528215786E1;1,236251660956E-1
3,681684829877E1;1,236251660956E-1
3,677841443968E1;1,236251660956E-1
3,673998058059E1;1,236251660956E-1
3,670154672151E1;1,236251660956E-1
3,666311286242E1;1,236251660956E-1
3,662467900333E1;1,236251660956E-1
3,658624514424E1;1,236251660956E-1
3,654781128515E1;1,236251660956E-1
3,650937742606E1;1,236251660956E-1
3,647094356697E1;1,236251660956E-1
3,643250970788E1;1,236251660956E-1
3,639407584879E1;1,236251660956E-1
3,635564198971E1;1,236251660956E-1
3,631720813062E1;1,236251660956E-1
3,627877427153E1;1,236251660956E-1
3,624034041244E1;1,236251660956E-1
3,620190655335E1;1,236251660956E-1
3,616347269426E1;1,236251660956E-1
3,612503883517E1;1,236251660956E-1
3,608660497608E1;1,236251660956E-1
3,604817111699E1;1,236251660956E-1
3,600973725791E1;1,236251660956E-1
3,597130339882E1;1,236251660956E-1
3,593286953973E1;1,236251660956E-1
3,589443568064E1;1,236251660956E-1
3,585600182155E1;1,236251660956E-1
3,581756796246E1;1,236251660956E-1
3,577913410337E1;1,236251660956E-1
3,574070024428E1;1,236251660956E-1
3,570226638519E1;1,236251660956E-1
3,566383252611E1;1,236251660956E-1
3,562539866702E1;1,236251660956E-1
3,558696480793E1;1,236251660956E-1
3,554853094884E1;1,236251660956E-1
3,551009708975E1;1,236251660956E-1
3,547166323066E1;1,236251660956E-1
3,543322937157E1;1,236251660956E-1
3,539479551248E1;1,236251660956E-1
3,535636165339E1;1,236251660956E-1
3,531792779431E1;1,236251660956E-1
3,527949393522E1;1,236251660956E-1
3,524106007613E1;1,236251660956E-1
3,520262621704E1;1,236251660956E-1
3,516419235795E1;1,236251660956E-1
3,512575849886E1;1,236251660956E-1
3,508732463977E1;1,236251660956E-1
3,504889078068E1;1,236251660956E-1
3,501045692159E1;1,236251660956E-1
3,497202306250E1;1,236251660956E-1
3,493358920342E1;1,236251660956E-1
3,489515534433E1;1,236251660956E-1
3,485672148524E1;1,236251660956E-1
3,481828762615E1;1,236251660956E-1
3,477985376706E1;1,236251660956E-1
3,474141990797E1;1,236251660956E-1
3,470298604888E1;1,236251660956E-1
3,466455218979E1;1,236251660956E-1
3,462611833070E1;1,236251660956E-1
3,458768447162E1;1,236251660956E-1
3,454925061253E1;1,236251660956E-1
3,451081675344E1;1,236251660956E-1
3,447238289435E1;1,236251660956E-1
3,443394903526E1;1,236251660956E-1
3,439551517617E1;1,236251660956E-1
3,435708131708E1;1,236251660956E-1
3,431864745799E1;1,236251660956E-1
3,428021359890E1;1,236251660956E-1
3,424177973982E1;1,236251660956E-1
3,420334588073E1;1,236251660956E-1
3,416491202164E1;1,236251660956E-1
3,412647816255E1;1,236251660956E-1
3,408804430346E1;1,236251660956E-1
3,404961044437E1;1,236251660956E-1
3,401117658528E1;1,236251660956E-1
3,397274272619E1;1,236251660956E-1
3,393430886710E1;1,236251660956E-1
3,389312973237E1;1,236251660956E-1
3,384834742334E1;1,236251660956E-1
3,379823470409E1;1,236251660956E-1
3,376279777092E1;1,236251660956E-1
3,369624771372E1;1,236251660956E-1
3,365378698818E1;1,236251660956E-1
3,376279777092E1;1,236251660956E-1
3,369624771372E1;1,236251660956E-1
3,365378698818E1;1,236251660956E-1
3,361061591101E1;1,238498341361E-1
3,348522232610E1;1,270265639540E-1
3,345386631649E1;1,285430484630E-1
3,343775713405E1;1,297681959122E-1
3,342146321916E1;1,310800200841E-1
3,339568461154E1;1,321007785951E-1
3,336398840973E1;1,328469250542E-1
3,328745329226E1;1,332359656100E-1
3,324455836024E1;1,332359656100E-1
3,320406554442E1;1,332359656100E-1
3,316563168533E1;1,332359656100E-1
3,312719782624E1;1,332359656100E-1
3,308876396715E1;1,332359656100E-1
3,305033010806E1;1,332359656100E-1
3,301189624897E1;1,332359656100E-1
3,297346238988E1;1,332359656100E-1
3,293502853079E1;1,332359656100E-1
3,289659467170E1;1,332359656100E-1
3,285816081262E1;1,332359656100E-1
3,281972695353E1;1,332359656100E-1
3,278129309444E1;1,332359656100E-1
3,274285923535E1;1,332359656100E-1
3,270442537626E1;1,332359656100E-1
3,266393256043E1;1,332359656100E-1
3,262103762841E1;1,332359656100E-1
